Time,Value
5986,249711
5987,251445
5988,251535
5989,249376
5990,246208
5991,243904
5992,242616
5993,240740
5994,239482
5995,238776
5996,240900
5997,241903
5998,240522
5999,237920
6000,235287
6001,232596
6002,230831
6003,229530
6004,227078
6005,224252
6006,224713
6007,227773
6008,232332
6009,235886
6010,240371
6011,244914
6012,249157
6013,251368
6014,251786
6015,251666
6016,251945
6017,250916
6018,249973
6019,247126
6020,244599
6021,242277
6022,240770
6023,240493
6024,239620
6025,238731
6026,240189
6027,241189
6028,242548
6029,244168
6030,244775
6031,244567
6032,244403
6033,245341
6034,246326
6035,246117
6036,245775
6037,246712
6038,248227
6039,249632
6040,250053
6041,249534
6042,250041
6043,249816
6044,249590
6045,249873
6046,249978
6047,249902
6048,250877
6049,251073
6050,253376
6051,254620
6052,255300
6053,254897
6054,254503
6055,253512
6056,252377
6057,250895
6058,250509
6059,251126
6060,252986
6061,254806
6062,257584
6063,261359
6064,264193
6065,265280
6066,264991
6067,264820
6068,263972
6069,262102
6070,260012
6071,257986
6072,257705
6073,258761
6074,258390
6075,256514
6076,255358
6077,253596
6078,250446
6079,245003
6080,239223
6081,241068
6082,246372
6083,251156
6084,255941
6085,260535
6086,265158
6087,268385
6088,265811
6089,262398
6090,260058
6091,258705
6092,258355
6093,259565
6094,261542
6095,262182
6096,263122
6097,263631
6098,261913
6099,258128
6100,253464
6101,249697
6102,248216
6103,246796
6104,244941
6105,243357
6106,243176
6107,244471
6108,244348
6109,242896
6110,240459
6111,242397
6112,245344
6113,249286
6114,252940
6115,254741
6116,258713
6117,263607
6118,263445
6119,263035
6120,262963
6121,260954
6122,262651
6123,261292
6124,258103
6125,256200
6126,254803
6127,251281
6128,251634
6129,254008
6130,256255
6131,259855
6132,261777
6133,263665
6134,267555
6135,267889
6136,267098
6137,268299
6138,267898
6139,268669
6140,270370
6141,269432
6142,271713
6143,273101
6144,271451
6145,270632
6146,271508
6147,271014
6148,269768
6149,266640
6150,263935
6151,265396
6152,269046
6153,270162
6154,271314
6155,273233
6156,275000
6157,276782
6158,277954
6159,275772
6160,273859
6161,274333
6162,278071
6163,280762
6164,281352
6165,280313
6166,282442
6167,281272
6168,278423
6169,276957
6170,275764
6171,279704
6172,280027
6173,279781
6174,282970
6175,287656
6176,289771
6177,292535
6178,292010
6179,293443
6180,293228
6181,291226
6182,288183
6183,286036
6184,284279
6185,282949
6186,283404
6187,286262
6188,291823
6189,293388
6190,294634
6191,294541
6192,291950
6193,287261
6194,280558
6195,274987
6196,274061
6197,272707
6198,271630
6199,271491
6200,272270
6201,273423
6202,275279
6203,275277
6204,275766
6205,277154
6206,278072
6207,279070
6208,280090
6209,282155
6210,286411
6211,290320
6212,294237
6213,298113
6214,301943
6215,303416
6216,299706
6217,294676
6218,291651
6219,287797
6220,283348
6221,279661
6222,278946
6223,280022
6224,281806
6225,281234
6226,281208
6227,280451
6228,281642
6229,283203
6230,285836
6231,285945
6232,284106
6233,283040
6234,282505
6235,279470
6236,274049
6237,266811
6238,261160
6239,258278
6240,256343
6241,256088
6242,257326
6243,260787
6244,265529
6245,270717
6246,275070
6247,276732
6248,276632
6249,272944
6250,269281
6251,265368
6252,261204
6253,256309
6254,250874
6255,245384
6256,242026
6257,238144
6258,236085
6259,233920
6260,232032
6261,231124
6262,239094
6263,247827
6264,256277
6265,260404
6266,265241
6267,271715
6268,276694
6269,273226
6270,268391
6271,263485
6272,263538
6273,262613
6274,258765
6275,255599
6276,257886
6277,263516
6278,266617
6279,266727
6280,269765
6281,271656
6282,272165
6283,269078
6284,265603
6285,264765
6286,266919
6287,264137
6288,264211
6289,266587
6290,265746
6291,264043
6292,264984
6293,264680
6294,263182
6295,262382
6296,261747
6297,262235
6298,262205
6299,261098
6300,260298
6301,261213
6302,261723
6303,262307
6304,264376
6305,266879
6306,269413
6307,271111
6308,273642
6309,273833
6310,275307
6311,275176
6312,275746
6313,276150
6314,273722
6315,271903
6316,273359
6317,270711
6318,269601
6319,267523
6320,267468
6321,268793
6322,269717
6323,266801
6324,266729
6325,268554
6326,270122
6327,268935
6328,267276
6329,263839
6330,261800
6331,261982
6332,262479
6333,262360
6334,261380
6335,261975
6336,262316
6337,264626
6338,265646
6339,264538
6340,264051
6341,264403
6342,263941
6343,264943
6344,266527
6345,267152
6346,267272
6347,269102
6348,271540
6349,272981
6350,273602
6351,271627
6352,269472
6353,267533
6354,263371
6355,258826
6356,255733
6357,253922
6358,253256
6359,252928
6360,254654
6361,257076
6362,259515
6363,261260
6364,262874
6365,266005
6366,270074
6367,272443
6368,274262
6369,274014
6370,274715
6371,276701
6372,276545
6373,274507
6374,271626
6375,268634
6376,265475
6377,263506
6378,261852
6379,261891
6380,264936
6381,269266
6382,275168
6383,282059
6384,281019
6385,278161
6386,273798
6387,267606
6388,261496
6389,256093
6390,251177
6391,252173
6392,252615
6393,254203
6394,255769
6395,256861
6396,255219
6397,253439
6398,252555
6399,253477
6400,254550
6401,255968
6402,256852
6403,258087
6404,259197
6405,259101
6406,259008
6407,259765
6408,261256
6409,262469
6410,264819
6411,266905
6412,269733
6413,270646
6414,268732
6415,268597
6416,268108
6417,266749
6418,266210
6419,265957
6420,267448
6421,269394
6422,269079
6423,269676
6424,270123
6425,270444
6426,271487
6427,272815
6428,275043
6429,275551
6430,275410
6431,275534
6432,275566
6433,275339
6434,273635
6435,271986
6436,270608
6437,270185
6438,269866
6439,270953
6440,271247
6441,271640
6442,272658
6443,274716
6444,275655
6445,275133
6446,275645
6447,275624
6448,277212
6449,278162
6450,279595
6451,280482
6452,282630
6453,282907
6454,284071
6455,282883
6456,280773
6457,279163
6458,279072
6459,279600
6460,279989
6461,278533
6462,280051
6463,283067
6464,283700
6465,282210
6466,279628
6467,276762
6468,273641
6469,268844
6470,264583
6471,260138
6472,258349
6473,257642
6474,256413
6475,258137
6476,263261
6477,267434
6478,273058
6479,278316
6480,281047
6481,283071
6482,284346
6483,282437
6484,278603
6485,274269
6486,269916
6487,266356
6488,265494
6489,265252
6490,263793
6491,263353
6492,262468
6493,259481
6494,258169
6495,257483
6496,257479
6497,258249
6498,258856
6499,260846
6500,264973
6501,265629
6502,263623
6503,259792
6504,257274
6505,257427
6506,255799
6507,255767
6508,259474
6509,264525
6510,269576
6511,273397
6512,274057
6513,275302
6514,273765
6515,272717
6516,269423
6517,267423
6518,266679
6519,268658
6520,271517
6521,274312
6522,272809
6523,273106
6524,274137
6525,274474
6526,273261
6527,271293
6528,271475
6529,273614
6530,274760
6531,272812
6532,271831
6533,272518
6534,273916
6535,273945
6536,274795
6537,276173
6538,278991
6539,280132
6540,281236
6541,279945
6542,279587
6543,281662
6544,283233
6545,282580
6546,282067
6547,280581
6548,281290
6549,282272
6550,279724
6551,276723
6552,278323
6553,280883
6554,283118
6555,286976
6556,290016
6557,293296
6558,297127
6559,294779
6560,288774
6561,285181
6562,279013
6563,274097
6564,269582
6565,266981
6566,267159
6567,268798
6568,273247
6569,273405
6570,263026
6571,252330
6572,261472
6573,267760
6574,268062
6575,271065
6576,276912
6577,278289
6578,274112
6579,268074
6580,266283
6581,261638
6582,252114
6583,248167
6584,262348
6585,277546
6586,290916
6587,306453
6588,324723
6589,339257
6590,343471
6591,333471
6592,324765
6593,315298
6594,300231
6595,286318
6596,279768
6597,281339
6598,284887
6599,285301
6600,280782
6601,273036
6602,265785
6603,262847
6604,259635
6605,258448
6606,264419
6607,271527
6608,276688
6609,279802
6610,278097
6611,277958
6612,288368
6613,294581
6614,292392
6615,291234
6616,289004
6617,289570
6618,294328
6619,291867
6620,282932
6621,279171
6622,276242
6623,274629
6624,271205
6625,265704
6626,258917
6627,259296
6628,260609
6629,257484
6630,242501
6631,231687
6632,222622
6633,216346
6634,210159
6635,203463
6636,200328
6637,198506
6638,193041
6639,183968
6640,178233
6641,180598
6642,191949
6643,199386
6644,202033
6645,201877
6646,200290
6647,202299
6648,204664
6649,202062
6650,200722
6651,200215
6652,200884
6653,200822
6654,191257
6655,177946
6656,169856
6657,168399
6658,166054
6659,164293
6660,164834
6661,166888
6662,167064
6663,162661
6664,150965
6665,140743
6666,137606
6667,140759
6668,140382
6669,139147
6670,141489
6671,152618
6672,166099
6673,173500
6674,174379
6675,175564
6676,176729
6677,175330
6678,168951
6679,162712
6680,155121
6681,146881
6682,139823
6683,136089
6684,135135
6685,130665
6686,123034
6687,118764
6688,116791
6689,111497
6690,104134
6691,100128
6692,104287
6693,110456
6694,114419
6695,119337
6696,134106
6697,146153
6698,153828
6699,157356
6700,157314
6701,152593
6702,141311
6703,124696
6704,114184
6705,104358
6706,94703.6
6707,89258.2
6708,88488.5
6709,89013.7
6710,88413
6711,87402.3
6712,85118.7
6713,80593.8
6714,74039.8
6715,68344.4
6716,66302.5
6717,65724.5
6718,65887.1
6719,69534.3
6720,71457.8
6721,72674.2
6722,73810
6723,74860.9
6724,75539.7
6725,75327.4
6726,72258.8
6727,72160.9
6728,72534.9
6729,72621.6
6730,72840.1
6731,74508.5
6732,76140.8
6733,76346.9
6734,76036.1
6735,76160
6736,76489
6737,76482.4
6738,74476.4
6739,71413.6
6740,69889.3
6741,68835.8
6742,68082.2
6743,67536.4
6744,67060.2
6745,66784.3
6746,66917.8
6747,67344.3
6748,67721.9
6749,67653.6
6750,67435.1
6751,67091.6
6752,66609.8
6753,65844.5
6754,64770
6755,63962
6756,63552.5
6757,63245.5
6758,63030
6759,62877.3
6760,62762.7
6761,62708.5
6762,62601.5
6763,62513.4
6764,62399
6765,62382.6
6766,62395.6
6767,62366.9
6768,62295.3
6769,62215.7
6770,62182.7
6771,62287.6
6772,62380.1
6773,62546.3
6774,62621
6775,62627.3
6776,62630.1
6777,62596.1
6778,62493.2
6779,62406.2
6780,62006.8
6781,61762
6782,61637
6783,61522.9
6784,61447.1
6785,61281.2
6786,61174.5
6787,61221.1
6788,61241.5
6789,61117.8
6790,60989.9
6791,60928.2
6792,61051.2
6793,60892.4
6794,60760.9
6795,60608.3
6796,60525.4
6797,60428.8
6798,60314.4
6799,60150.9
6800,60081.1
6801,60133.8
6802,60229.5
6803,60290.2
6804,60365
6805,60487
6806,60842
6807,61031.7
6808,61403.8
6809,61860.2
6810,62684.1
6811,62791.5
6812,62426.9
6813,61761.4
6814,61466.4
6815,60985.7
6816,60436.2
6817,59479.3
6818,61229.3
6819,64714.3
6820,68106.3
6821,70484.4
6822,71950.6
6823,72691.9
6824,73482
6825,74311.1
6826,72982.2
6827,70816
6828,71442.1
6829,76791.4
6830,82886.4
6831,88066.4
6832,90122.7
6833,89179.8
6834,88585.3
6835,86119.1
6836,79643.3
6837,73579.9
6838,70382.6
6839,69856.4
6840,72702.5
6841,75607.3
6842,81451.7
6843,88591.4
6844,94874.3
6845,98272.3
6846,97596
6847,93843.7
6848,93121.9
6849,89829.3
6850,82552.7
6851,76862.9
6852,73882.3
6853,74587.9
6854,78525
6855,79963.8
6856,85208.2
6857,95062
6858,102802
6859,108568
6860,111193
6861,111581
6862,111318
6863,107516
6864,107029
6865,111854
6866,117874
6867,125897
6868,134504
6869,142538
6870,153754
6871,160951
6872,163041
6873,168900
6874,170313
6875,168482
6876,163809
6877,154717
6878,144928
6879,136077
6880,123293
6881,115387
6882,115597
6883,123945
6884,136696
6885,149394
6886,158079
6887,167672
6888,180176
6889,191923
6890,195344
6891,188901
6892,184618
6893,187825
6894,190133
6895,192047
6896,188611
6897,185583
6898,190420
6899,195584
6900,199847
6901,203783
6902,209617
6903,220721
6904,234768
6905,242765
6906,249757
6907,256459
6908,263689
6909,265508
6910,262722
6911,257700
6912,255597
6913,250677
6914,244907
6915,244985
6916,250600
6917,259320
6918,270742
6919,282803
6920,294736
6921,301485
6922,297433
6923,287406
6924,276236
6925,269597
6926,268916
6927,272653
6928,274776
6929,276988
6930,283403
6931,289164
6932,289674
6933,287522
6934,278632
6935,276453
6936,277857
6937,275614
6938,274716
6939,276424
6940,278432
6941,286019
6942,291786
6943,298523
6944,303396
6945,304472
6946,300382
6947,293373
6948,285757
6949,279191
6950,271694
6951,267464
6952,268127
6953,270667
6954,273622
6955,281512
6956,287790
6957,291289
6958,293243
6959,295830
6960,305048
6961,315600
6962,315520
6963,313338
6964,315367
6965,317502
6966,317623
6967,310773
6968,303092
6969,303070
6970,310835
6971,319488
6972,324872
6973,330573
6974,339800
6975,351621
6976,361786
6977,368300
6978,373293
6979,378790
6980,386489
6981,388808
6982,386636
6983,381265
6984,370445
6985,350926
6986,329484
6987,302762
6988,283227
6989,268450
6990,250506
6991,233578
6992,229077
6993,238294
6994,244146
6995,244662
6996,245423
6997,250597
6998,259615
6999,259826
7000,243406
7001,230883
7002,218969
7003,204762
7004,195897
7005,186302
7006,188244
7007,197626
7008,205657
