Date,Value
2013/12/20,0.00240683
2013/12/21,0.00234456
2013/12/22,0.0022771
2013/12/23,0.00221257
2013/12/24,0.00218916
2013/12/25,0.00220263
2013/12/26,0.00219831
2013/12/27,0.00217331
2013/12/28,0.00222828
2013/12/29,0.002242
2013/12/30,0.0020353
2013/12/31,0.0169045
2014/1/1,0.0168631
2014/1/2,0.0176905
2014/1/3,0.0182131
2014/1/4,0.0187522
2014/1/5,0.0187437
2014/1/6,0.0187675
2014/1/7,0.0188502
2014/1/8,0.0185197
2014/1/9,0.0184235
2014/1/10,0.0184157
2014/1/11,0.0184568
2014/1/12,0.018044
2014/1/13,0.0180605
2014/1/14,0.0179421
2014/1/15,0.0180927
2014/1/16,0.0181951
2014/1/17,0.0182099
2014/1/18,0.018294
2014/1/19,0.0187168
2014/1/20,0.0188644
2014/1/21,0.0190649
2014/1/22,0.0193519
2014/1/23,0.0193339
2014/1/24,0.0193334
2014/1/25,0.019338
2014/1/26,0.0194538
2014/1/27,0.0195902
2014/1/28,0.0196142
2014/1/29,0.019702
2014/1/30,0.0197183
2014/1/31,0.0197784
2014/2/1,0.0197416
2014/2/2,0.0191368
2014/2/3,0.018153
2014/2/4,0.0179412
2014/2/5,0.0178257
2014/2/6,0.0177794
2014/2/7,0.0176931
2014/2/8,0.0178328
2014/2/9,0.0182352
2014/2/10,0.0193188
2014/2/11,0.019813
2014/2/12,0.0202906
2014/2/13,0.0200942
2014/2/14,0.0201116
2014/2/15,0.0200622
2014/2/16,0.0202068
2014/2/17,0.0199891
2014/2/18,0.0200128
2014/2/19,0.0197523
2014/2/20,0.0198143
2014/2/21,0.0198494
2014/2/22,0.0196525
2014/2/23,0.0189997
2014/2/24,0.0186097
2014/2/25,0.0182998
2014/2/26,0.0179886
2014/2/27,0.0179341
2014/2/28,0.0179032
2014/3/1,0.0185107
2014/3/2,0.0187746
2014/3/3,0.0188473
2014/3/4,0.0190807
2014/3/5,0.0192093
2014/3/6,0.0192014
2014/3/7,0.0193626
2014/3/8,0.0195559
2014/3/9,0.0194506
2014/3/10,0.0191839
2014/3/11,0.0187775
2014/3/12,0.0185715
2014/3/13,0.0181701
2014/3/14,0.017529
2014/3/15,0.0166405
2014/3/16,0.0159331
2014/3/17,0.0153214
2014/3/18,0.0149205
2014/3/19,0.0142728
2014/3/20,0.0137364
2014/3/21,0.0132054
2014/3/22,0.0128666
2014/3/23,0.0125173
2014/3/24,0.0122071
2014/3/25,0.0118836
2014/3/26,0.0117721
2014/3/27,0.0117599
2014/3/28,0.0118688
2014/3/29,0.0119073
2014/3/30,0.0118878
2014/3/31,0.0117944
2014/4/1,0.0118743
2014/4/2,0.0120843
2014/4/3,0.012228
2014/4/4,0.0121669
2014/4/5,0.0121208
2014/4/6,0.0120465
2014/4/7,0.0122331
2014/4/8,0.0122001
2014/4/9,0.0121247
2014/4/10,0.0122113
2014/4/11,0.0122792
2014/4/12,0.0123922
2014/4/13,0.0126903
2014/4/14,0.0127058
2014/4/15,0.0128906
2014/4/16,0.0129651
2014/4/17,0.0129949
2014/4/18,0.0131459
2014/4/19,0.0134224
2014/4/20,0.0135443
2014/4/21,0.0138089
2014/4/22,0.0138524
2014/4/23,0.0138988
2014/4/24,0.0139705
2014/4/25,0.0140282
2014/4/26,0.0139302
2014/4/27,0.013634
2014/4/28,0.0134186
2014/4/29,0.0134276
2014/4/30,0.0133366
2014/5/1,0.0131886
2014/5/2,0.0130177
2014/5/3,0.012912
2014/5/4,0.0131155
2014/5/5,0.0129912
2014/5/6,0.013133
2014/5/7,0.0135078
2014/5/8,0.0139068
2014/5/9,0.0142217
2014/5/10,0.0146258
2014/5/11,0.0148248
2014/5/12,0.0152056
2014/5/13,0.0156042
2014/5/14,0.0157401
2014/5/15,0.0158994
2014/5/16,0.0160947
2014/5/17,0.0163316
2014/5/18,0.0166874
2014/5/19,0.0168942
2014/5/20,0.0168024
2014/5/21,0.0164952
